Categoria,Nutriente/Substância Bioativa/Enzima,0 a 6 meses,7 a 11 meses,1 a 3 anos,4 a 8 anos ,9 a 18 anos,Maiores 19 anos ,Lactantes,Gestantes ,Observações
Vitaminas,Ácido Fólico,Não autorizado,Não autorizado,"Mínimo: 22,5 μg

Máximo: 350 μg","Mínimo: 30 μg

Máximo: 466,6 μg","Mínimo: 60 μg

Máximo: 602,3 μg","Mínimo: 60 μg

Máximo: 1281,5 μg","Mínimo: 75 μg

Máximo: 1162,3 μg","Mínimo: 666,6 μg

Máximo: 1138,3 μg","Como folato dietético equivalente (DFE). 1 DFE = 1 mcg folato alimento = 0,6 mcg de ácido fólico de suplemento = 0,6 mcg de L-metilfolato."
Vitaminas,Ácido Fólico,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 60 μg

Máximo: 1281,5 μg",Não autorizado,"Mínimo: 666,6 μg

Máximo: 1138,3 μg","Como folato dietético equivalente (DFE). 1 DFE = 1 mcg folato alimento = 0,6 mcg de ácido fólico de suplemento = 0,6 mcg de L-metilfolato.  constituinte permitido apenas para suplementos alimentares indicados para indivíduos a partir de 19 anos de idade e gestantes."
Substâncias bioativas,Ácido Hialurônico,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 3,5 mg 

Máximo: 157,7 mg",Não autorizado,Não autorizado,
Substâncias bioativas,Ácido Hialurônico,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 3,5 mg

Máximo: 157,7 mg",Não autorizado,Não autorizado,
Lipídeos,Ácido Linoleico,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 1,5 g 

Máximo: 15 g","Mínimo: 2,4 g 

Máximo: 24 g","Mínimo: 2,55 g 

Máximo: 25,5 g","Mínimo: 1,95 g 

Máximo: 19,5 g","Mínimo: 1,95 g 

Máximo: 19,5 g",
Vitaminas,Ácido Pantotênico,"Mínimo: 0,255 mg 
 
Máximo: 2,55 mg","Mínimo: 0,27 mg 

Máximo: 2,7 mg","Mínimo: 0,3 mg
 
Máximo: 3 mg","Mínimo: 0,45 mg 

Máximo: 4,5 mg","Mínimo: 0,75 mg 

Máximo: 5,39 mg","Mínimo: 0,75 mg
 
Máximo: 5,64 mg","Mínimo: 1,05mg 

Máximo: 5,49mg","Mínimo: 0,9 mg 

Máximo: 5,83 mg",
Vitaminas,Ácido Pantotênico,"Mínimo: 0,255 mg 

Máximo: 2,55 mg","Mínimo: 0,27 mg 

Máximo: 2,7 mg","Mínimo: 0,3 mg
 
Máximo: 3 mg","Mínimo: 0,45 mg 

Máximo: 4,5 mg","Mínimo: 0,75 mg 

Máximo: 5,39 mg","Mínimo: 0,75 mg
 
Máximo: 5,64 mg","Mínimo: 1,05 mg 

Máximo: 5,49 mg","Mínimo: 0,9 mg 

Máximo: 5,83 mg",
Outros Nutrientes,Adenosina,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: Não estabelecido

Máximo: 1,2 mg",Não autorizado,Não autorizado,
Substâncias bioativas,Alicina,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: Não estabelecido

Máximo: 3 mg",Não autorizado,Não autorizado,"1mg de alina equivale a 0,45 mg de alicina"
Aminoácidos,Aminoácido Arginina,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: Não estabelecido

Máximo: 3.810 mg",Não autorizado,Não autorizado,
Aminoácidos,Aminoácido Glicina,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: Não estabelecido
Máximo: 2.980 mg",Não autorizado,Não autorizado,
Aminoácidos,Aminoácido Lisina,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 315 mg

Máximo: 4.940 mg",Não autorizado,Não autorizado,
Aminoácidos,Aminoácido Triptofano,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 42 mg

Máximo: 860 mg",Não autorizado,Não autorizado,
Substâncias bioativas,antocianinas da laranja moro,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: Não estabelecido

Máximo: 5 mg",Não autorizado,Não autorizado,
Substâncias bioativas,Astaxantina,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: Não estabelecido

Máximo: 6 mg",Não autorizado,Não autorizado,
Vitaminas,Biotina,"Mínimo: 0,75 μg

Máximo: 7,5 μg","Mínimo: 0,9 μg

Máximo: 9 μg","Mínimo: 1,2 μg

Máximo: 12 μg","Mínimo: 1,8 μg

Máximo: 18 μg","Mínimo: 3,75 μg

Máximo: 37,5 μg","Mínimo: 4,5 μg

Máximo: 45 μg","Mínimo: 5,25 μg

Máximo: 52,5 μg","Mínimo: 4,5 μg

Máximo: 45 μg",
Substâncias bioativas,Cafeína,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 75 mg 

 Máximo: 200 mg",Não autorizado,Não autorizado,
Substâncias bioativas,Cafeína,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 75 mg

Máximo: 200 mg",Não autorizado,Não autorizado,"É permitida uma recomendação diária de 400 miligramas exclusiva para atletas, desde que a dose individual não ultrapasse 200 miligramas."
Carboidratos,Carboidrato,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 19,5 g  

Máximo: Não estabelecido","Mínimo: 19,5 g

Máximo: Não estabelecido","Mínimo: 19,5 g 

 Máximo: Não estabelecido","Mínimo: 31,5 g 

 Máximo: Não estabelecido","Mínimo: 26,25 g 

Máximo: Não estabelecido",
Carboidratos,Carboidrato,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 19,5 g 

Máximo: Não estabelecido","Mínimo: 19,5 g 

Máximo: Não estabelecido","Mínimo: 19,5 g 

Máximo: Não estabelecido","Mínimo: 31,5 g 

Máximo: Não estabelecido","Mínimo: 26,25 g 

Máximo: Não estabelecido",
Carboidratos,Carboidrato,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 19,5 g 

Máximo: Não estabelecido","Mínimo: 19,5 g 

Máximo: Não estabelecido","Mínimo: 19,5 g 

Máximo: Não estabelecido","Mínimo: 31,5 g 

Máximo: Não estabelecido","Mínimo: 26,25 g
   
Máximo: Não estabelecido",
Carboidratos,Carboidrato,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 19,5 g 

Máximo: Não estabelecido","Mínimo: 19,5 g 

Máximo: Não estabelecido","Mínimo: 19,5 g 

Máximo: Não estabelecido","Mínimo: 31,5 g 

Máximo: Não estabelecido","Mínimo: 26,25 g
 
Máximo: Não estabelecido",
Carboidratos,Carboidrato,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 19,5 g 

Máximo: Não estabelecido","Mínimo: 19,5 g 

Máximo: Não estabelecido","Mínimo: 19,5 g 

Máximo: Não estabelecido","Mínimo: 31,5 g 
Máximo: Não estabelecido","Mínimo: 26,25 g 

Máximo: Não estabelecido",
Carboidratos,Carboidrato,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 19,5 g 

Máximo: Não estabelecido","Mínimo: 19,5 g 

Máximo: Não estabelecido","Mínimo: 19,5 g 

Máximo: Não estabelecido","Mínimo: 31,5 g 
Máximo: Não estabelecido","Mínimo: 26,25 g
 
Máximo: Não estabelecido",
Carboidratos,Carboidrato,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 19,5 g 

Máximo: Não estabelecido","Mínimo: 19,5 g
 
Máximo: Não estabelecido","Mínimo: 19,5 g 

Máximo: Não estabelecido","Mínimo: 31,5 g 

Máximo: Não estabelecido","Mínimo: 26,5 g 

Máximo: Não estabelecido",
Carboidratos,Carboidrato,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 19,5 g 

Máximo: Não estabelecido","Mínimo: 19,5 g

Máximo: Não estabelecido","Mínimo: 19,5 g

Máximo: Não estabelecido","Mínimo: 31,5 g 

  Máximo: Não estabelecido","Mínimo: 26,25 g 
                                  Máximo: Não estabelecido",
Carboidratos,Carboidrato,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 19,5 g

Máximo: Não estabelecido","Mínimo: 19,5 g

 Máximo: Não estabelecido","Mínimo: 19,5 g

Máximo: Não estabelecido","Mínimo: 31,5 g 

Máximo: Não estabelecido","Mínimo: 26,25 g 

Máximo: Não estabelecido",
Carboidratos,Carboidrato,Não autorizado,Não autorizado,Não autorizado,"Mínimo: Não estabelecido

Máximo: 0,60 g","Mínimo: Não estabelecido
Máximo: 1,0 g","Mínimo: Não estabelecido

Máximo: 2,50 g","Mínimo: Não estabelecido

Máximo: 2,10 g","Mínimo: Não estabelecido 

Máximo: 2,10 g"," Para este constituinte, aplicam-se os limites mínimos e máximos específicos para D-ribose estabelecidos nos Anexos III e IV da Instrução Normativa 28/2018."
Carboidratos,Carboidratos,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 19,5 g

Máximo: Não estabelecido","Mínimo: 19,5 g

 Máximo: Não estabelecido","Mínimo: 19,5 g

Máximo: Não estabelecido","Mínimo: 31,5 g 

Máximo: Não estabelecido","Mínimo: 26,25 g 

Máximo: Não estabelecido",
Outros Nutrientes,Carnitina,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: Não estabelecido

Máximo: 2.000 mg",Não autorizado,Não autorizado,
Outros Nutrientes,Carnitina,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: Não estabelecido

Máximo: 2.000mg",Não autorizado,Não autorizado,
Substâncias bioativas,Coenzima Q10,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: Não estabelecido

Máximo: 200 mg",Não autorizado,Não autorizado,
Vitaminas,Colina,Não autorizado,Não autorizado,"Mínimo: 30 mg 

Máximo: 800 mg","Mínimo: 37,5 mg 

Máximo: 750 mg","Mínimo: 82,5 mg 

Máximo: 1.743,56 mg","Mínimo: 82,5 mg 

Máximo: 3.235,15 mg","Mínimo: 88,5 mg 

Máximo: 2.744,88 mg","Mínimo: 67,5 mg 

Máximo: 2.725,10 mg",
Vitaminas,Colina,Não autorizado,Não autorizado,"Mínimo: 30 mg 

Máximo: 800 mg","Mínimo: 37,5 mg
 
Máximo: 750 mg","Mínimo: 82,5 mg 

Máximo: 1.743,56 mg","Mínimo: 82,5 mg 

Máximo: 3.235,15 mg","Mínimo: 88,5 mg 

Máximo: 2.744,88 mg","Mínimo: 67,5 mg 

Máximo: 2.725,10 mg",
Substâncias bioativas,Compostos fenólicos,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: não estabelecido

Máximo: 300 mg (Limite máximo diário do constituinte.)",Não autorizado,Não autorizado,
Substâncias bioativas,Compostos fenólicos,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: Não estabelecido

Máximo: Não estabelecido",Não autorizado,Não autorizado,
Substâncias bioativas,Compostos fenólicos de Extrato de polpa de oliva (Olea europaea L.),Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 16 mg

 Máximo 23,2 mg",Não autorizado,Não autorizado,
Substâncias bioativas,Compostos fenólicos de Opuntia ficus-indica,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: Não estabelecido

Máximo: 54,6 mg",Não autorizado,Não autorizado,
Outros Nutrientes,Creatina,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 3.000 mg

Máximo: 5.000 mg",Não autorizado,Não autorizado,
Lipídeos,DHA,Não autorizado,Não autorizado,Não autorizado,"Lipídeos: Não autorizado

EPA e DHA:
Mínimo: 30 mg
Máximo: 200 mg","Lipídeos: Não autorizado

EPA e DHA:
Mínimo: 37,5 mg
Máximo: 250 mg","Mínimo: 37,5 mg  

Máximo: 2.000 mg","Mínimo: 45mg 

Máximo: 2.000 mg","Mínimo: 45 mg 

Máximo: 2.000 mg","Para Lactantes e Gestantes, quando utilizado EPA + DHA, da recomendação diária de 45 mg, no mínimo 30 mg devem ser de DHA."
Lipídeos,DHA,Não autorizado,Não autorizado,Não autorizado,"Lipídeos: Não autorizado

EPA e DHA:
Mínimo: 30 mg
Máximo: 200 mg","Lipídeos: Não autorizado

EPA e DHA:
Mínimo: 37,5 mg
Máximo: 250 mg","Mínimo: 37,5 mg 

Máximo: 2.000 mg","Mínimo: 45 mg 

Máximo: 2.000 mg","Mínimo: 45 mg 

Máximo: 2.000 mg","Para Lactantes e Gestantes, quando utilizado EPA + DHA, da recomendação diária de 45 mg, no mínimo 30 mg devem ser de DHA."
Lipídeos,DHA,Não autorizado,Não autorizado,Não autorizado,"Lipídeos: Não autorizado

EPA e DHA:
Mínimo: 30 mg
Máximo: 200 mg","Lipídeos: Não autorizado

EPA e DHA:
Mínimo: 37,5 mg
Máximo: 250 mg","Mínimo: 37,5 mg 

Máximo: 2.000 mg","Mínimo: 45mg  

Máximo: 2.000 mg","Mínimo: 45mg 

Máximo: 2.000 mg","Para Lactantes e Gestantes, quando utilizado EPA + DHA, da recomendação diária de 45 mg, no mínimo 30 mg devem ser de DHA."
Lipídeos,DHA,Não autorizado,Não autorizado,Não autorizado,"Lipídeos: Não autorizado

EPA e DHA:
Mínimo: 30 mg
Máximo: 200 mg","Lipídeos: Não autorizado

EPA e DHA:
Mínimo: 37,5 mg
Máximo: 250 mg","Mínimo: 37,5 mg 

Máximo: 2.000 mg","Mínimo: 45mg 

Máximo: 2.000 mg","Mínimo: 45 mg 

Máximo: 2.000 mg","Para Lactantes e Gestantes, quando utilizado EPA + DHA, da recomendação diária de 45 mg, no mínimo 30 mg devem ser de DHA."
Lipídeos,DHA,Não autorizado,Não autorizado,Não autorizado,"Lipídeos: Não autorizado

EPA e DHA:
Mínimo: 30 mg
Máximo: 200 mg","Lipídeos: Não autorizado

EPA e DHA:
Mínimo: 37,5 mg
Máximo: 250 mg","Mínimo: 37,5 mg 

Máximo: 2.000 mg","Mínimo: 45mg 

Máximo: 2.000 mg","Mínimo: 45mg
 
Máximo: 2.000 mg","Para Lactantes e Gestantes, quando utilizado EPA + DHA, da recomendação diária de 45 mg, no mínimo 30 mg devem ser de DHA."
Lipídeos,DHA,Não autorizado,Não autorizado,Não autorizado,"Lipídeos: Não autorizado

EPA e DHA:
Mínimo: 30 mg
Máximo: 200 mg","Lipídeos: Não autorizado

EPA e DHA:
Mínimo: 37,5 mg
Máximo: 250 mg","Mínimo: 37,5mg 

Máximo: 2.000 mg","Mínimo: 45mg 

Máximo: 2.000 mg","Mínimo: 45 mg
 
Máximo: 2.000 mg","Para Lactantes e Gestantes, quando utilizado EPA + DHA, da recomendação diária de 45 mg, no mínimo 30 mg devem ser de DHA."
Enzimas,Enzima Fitase,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 190x FTU

Máximo: Não estabelecido",Não autorizado,Não autorizado,"O limite mínimo da recomendação diária de consumo se refere a quantidade mínima a ser fornecida por ocasião individual de consumo recomendada pelo fabricante.
FTU = Unidade de fitase determinada segundo o JECFA (quantidade de enzima que libera 1 micromol de fosfato inorgânico por minuto a partir
de uma solução de 0,0051 mol/L de fitato de sódio a 37°C e pH 5,5)."
Enzimas,Enzima Lactase,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 4.500xU.FCC

Máximo: Não estabelecido",Não autorizado,Não autorizado,
Enzimas,Enzima Lactase,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 4.500xU.FCC

Máximo: Não estabelecido",Não autorizado,Não autorizado,"O limite mínimo da recomendação diária de consumo se refere a quantidade mínima a ser fornecida por ocasião individual de consumo recomendada pelo fabricante.
U.FCC = Unidade de atividade enzimática determinada segundo o Food Chemical Codex."
Lipídeos,EPA,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 37,5mg 
Máximo: 2.000","Mínimo: 45mg 

Máximo: 2.000 mg","Mínimo: 45mg
 
Máximo: 2.000 mg","Para Lactantes e Gestantes, quando utilizado EPA + DHA, da recomendação diária de 45 mg, no mínimo 30 mg devem ser de DHA."
Lipídeos,"EPAe DHA obtido de lisinato de ômega 
3",Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 37,5 mg 
Máximo: 2000mg",Não autorizado,Não autorizado,
Lipídeos,"EPAe DHA obtido de lisinato de ômega 
3",Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 37,5 mg
 
Máximo: 2000 mg",Não autorizado,Não autorizado,
Fibras Alimentares,Fibra Alimentar,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 3,75 g 

Máximo: Não estabelecido","Mínimo: 5,7 g 

Máximo: Não estabelecido","Mínimo: 5,7 g 

Máximo: Não estabelecido","Mínimo: 4,4 g 

Máximo: Não estabelecido","Mínimo: 4,2 g 

Máximo: Não estabelecido",
Fibras Alimentares,Fibra Alimentar,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 3,75 g 

Máximo: Não estabelecido","Mínimo: 5,7 g 

Máximo: Não estabelecido","Mínimo: 5,7 g 

Máximo: Não estabelecido","Mínimo: 4,4 g 

Máximo: Não estabelecido","Mínimo: 4,2 g 
Máximo: Não estabelecido",
Fibras Alimentares,Fibra Alimentar,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 3,75 g 

Máximo: Não estabelecido","Mínimo: 5,7 g 

Máximo: Não estabelecido","Mínimo: 5,7 g 

Máximo: Não estabelecido","Mínimo: 4,4 g 

Máximo: Não estabelecido","Mínimo: 4,2 g
 
Máximo: Não estabelecido",
Fibras Alimentares,Fibra Alimentar,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 3,75 g 

Máximo: Não estabelecido","Mínimo: 5,7 g 

Máximo: Não estabelecido","Mínimo: 5,7 g 

Máximo: Não estabelecido","Mínimo: 4,4 g
 
Máximo: Não estabelecido","Mínimo: 4,2 g 

Máximo: Não estabelecido",
Fibras Alimentares,Fibra Alimentar,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 3,75 g 

Máximo: Não estabelecido","Mínimo: 5,7 g 

Máximo: Não estabelecido","Mínimo: 5,7 g 

Máximo: Não estabelecido","Mínimo: 4,4g 

Máximo: Não estabelecido","Mínimo: 4,2 g 

Máximo: Não estabelecido",
Fibras Alimentares,Fibra Alimentar,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 3,75 g 

Máximo: Não estabelecido","Mínimo: 5,7 g 
Máximo: Não estabelecido","Mínimo: 5,7 g 

Máximo: Não estabelecido","Mínimo: 4,4 g 

Máximo: Não estabelecido","Mínimo: 4,2 g 

Máximo: Não estabelecido",
Fibras Alimentares,Fibra Alimentar,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 3,75 g 

Máximo: Não estabelecido","Mínimo: 5,7 g
 
Máximo: Não estabelecido","Mínimo: 5,7 g 

Máximo: Não estabelecido","Mínimo: 4,4 g 

Máximo: Não estabelecido","Mínimo: 4,2 g 

Máximo: Não estabelecido",
Fibras Alimentares,Fibra Alimentar,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 3,75 g 
Máximo: Não estabelecido","Mínimo: 5,7 g 

Máximo: Não estabelecido","Mínimo: 5,7 g 

Máximo: Não estabelecido","Mínimo: 4,4 g 

Máximo: Não estabelecido","Mínimo: 4,2 g 

Máximo: Não estabelecido",
Fibras Alimentares,Fibra Alimentar,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 3,75 g 
Máximo: Não estabelecido","Mínimo: 5,7 g
 
Máximo: Não estabelecido","Mínimo: 5,7 g 

Máximo: Não estabelecido","Mínimo: 4,4 g 

Máximo: Não estabelecido","Mínimo: 4,2 g
 
Máximo: Não estabelecido",
Fibras Alimentares,Fibra Alimentar,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 3,75 g
 
Máximo: Não estabelecido","Mínimo: 5,7 g 

Máximo: Não estabelecido","Mínimo: 5,7 g 

Máximo: Não estabelecido","Mínimo: 4,4 g 

Máximo: Não estabelecido","Mínimo: 4,2 g 

Máximo: Não estabelecido",
Fibras Alimentares,Fibra Alimentar,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 3,75 g/dia

Máximo: Não estabelecido","Mínimo: 5,7 g/dia

Máximo: Não estabelecido","Mínimo: 5,7 g/dia

Máximo: Não estabelecido","Mínimo: 4,4 g/dia

Máximo: Não estabelecido","Mínimo: 4,2 g/dia

Máximo: Não estabelecido",
Fibras Alimentares,Fibra Alimentar,Não autorizado,Não autorizado,Não autorizado,"Mínimo: Não estabelecido

Máximo: 3 g","Mínimo: Não estabelecido

Máximo: 3 g","Mínimo: Não estabelecido

Máximo: 3 g","Mínimo: Não estabelecido

Máximo: 3 g","Mínimo: Não estabelecido

Máximo: 3 g",
Fibras Alimentares,Fibra Alimentar,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 10 g/ dia 

Máximo: Não estabelecido","Mínimo: 10 g/dia 

Máximo: Não estabelecido",Não autorizado,Não autorizado,
Fibras Alimentares,Fibra Alimentar em suplementos alimentares,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 3,75 g

Máximo: Não estabelecido","Mínimo: 5,7 g

Máximo: Não estabelecido","Mínimo: 5,7 g

Máximo: Não estabelecido",Não autorizado,Não autorizado,
Fibras Alimentares,"Fibra Alimentar, proteína e manganês.",Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Proteínas:
Mínimo 8,4 g

Máximo: Não estabelecido

Fibras:
Mínimo 5,7 g

Máximo: Não estabelecido

Manganês:
Mínimo: 0,35 mg 

Máximo: 1,66 mg",Não autorizado,Não autorizado,
Substâncias bioativas,Fitoesterois e fitoestanois,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 0,8 g

Máximo: 3 g",Não autorizado,Não autorizado,
Lipídeos,Fonte de ácido alfa-linolênico (ALA) e ácido estearidônico (SDA),Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: Não estabelecido   
                                                      Máximo: 420 mg de ácido estearidônico (SDA)",Não autorizado,Não autorizado,
Lipídeos,Fonte de Ácido alfa-linolênico n-3,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 0,135 g
Máximo: 1,35 g","Mínimo: 0,24 g
Máximo: 2,4 g","Mínimo: 0,24 g/dia
 Máximo: 2,4 g/dia","Mínimo: 0,195 g 
Máximo: 1,95 g","Mínimo: 0,21 g  
Máximo: 2,1 g",
Substâncias bioativas,Fonte de ácido gama aminobutírico (GABA),Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Mínimo: 50 mg; Máximo: 300 mg,Não autorizado,Não autorizado,
Substâncias bioativas,Fonte de Ácido hialurônico,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 3,5 mg 

 Máximo: 157,7 mg",Não autorizado,Não autorizado,
Vitaminas,Fonte de Ácido pantotênico,"Mínimo: 0,255 mg
 
Máximo: 2,55 mg","Mínimo: 0,27 mg 

Máximo: 2,7 mg","Mínimo: 0,3 mg 

Máximo: 3 mg","Mínimo: 0,45 mg 

Máximo: 4,5 mg","Mínimo: 0,75 mg
 
Máximo: 5,39 mg","Mínimo: 0,75 mg 

Máximo: 5,64 mg","Mínimo: 1,05 mg 

Máximo: 5,49 mg","Mínimo: 0,9 mg 

Máximo: 5,83 mg",
Substâncias bioativas,Fonte de Alfa-Casozepina,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 2,7 mg 

 Máximo: 21 mg",Não autorizado,Não autorizado,
Substâncias bioativas,Fonte de Antocianinas da casca de jabuticaba,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 5 mg
Máximo: 28 mg",Não autorizado,Não autorizado,
Substâncias bioativas,Fonte de Arabinogalactana,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 4,5 g 

Máximo: 20 g",Não autorizado,Não autorizado,
Probióticos,"Fonte de Bacillus Clausii O/C (CNCM-I-276), SIN (CNCM-I-275), N/R (CNCM-I-274), T (CNCM-I-273)","Mínimo: 4 x 10^9 esporos/ porção diária

Máximo: Não estabelecido","Mínimo: 4 x 10^9 esporos/ porção diária

Máximo: Não estabelecido","Mínimo: 4 x 10^9 esporos/ porção diária

Máximo: Não estabelecido","Mínimo: 4 x 10^9 esporos/ porção diária 

Máximo: não estabelecido","Mínimo: 4 x 10^9 esporos/ porção diária

 Máximo: Não estabelecido","Mínimo: 4 a 6 x 10^9 esporos/ porção diária 

Máximo: Não estabelecido",Não autorizado,Não autorizado,"Os suplementos alimentares contendo probióticos têm obrigatoriedade de registro, conforme Resolução RDC Anvisa nº 240/2018."
Probióticos,Fonte de Bacillus clausii UBBC-07,Não autorizado,"Mínimo: 4 X 10^9 

Máximo : Não estabelecido","Mínimo: 4 X 10^9

Máximo: Não estabelecido","Mínimo: 4 X 10^9

Máximo : não estabelecido","Mínimo: 4 X 10^9

Máximo : não estabelecido","Mínimo: 4 X 10^9

 Máximo : não estabelecido",Não autorizado,Não autorizado,
Probióticos,Fonte de Bacillus coagulans GBI-30 6086,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 8,0 x 10^8 UFC/dia 

Máximo: Não estabelecido","Mínimo: 8,0 x 10^8 UFC/dia

Máximo: Não estabelecido","Mínimo: 8,0 x 10^8 UFC/dia

Máximo: Não estabelecido",Não autorizado,Não autorizado,"Os suplementos alimentares contendo probióticos têm obrigatoriedade de registro, conforme Resolução RDC Anvisa nº 240/2018."
Probióticos,Fonte de Bacillus subtilis HU58 (NCIMB 30283),Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 2 x 10^9 UFC/dia

Máximo: Não establecido",Não autorizado,Não autorizado,
Substâncias bioativas,Fonte de Beta-glucana,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 175 mg 

Máximo: 675 mg","Mínimo: 175 mg 

Máximo: 675 mg","Mínimo: 175 mg
 
Máximo: 1.275 mg","Mínimo: 175 mg 

Máximo: 1.275 mg","Mínimo: 175 mg 

Máximo: 1275 mg",
Substâncias bioativas,Fonte de Beta-glucana de alga Euglena gracilis,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: Não estabelecido 

Máximo: 244 mg",Não autorizado,Não autorizado,
Substâncias bioativas,Fonte de Beta-glucana de alga Euglena gracilis,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: Não estabelecido

 Máximo: 244 mg",Não autorizado,Não autorizado,
Probióticos,"Fonte de Bifidobacterium animalis subespécie lactis HN019 (ATCC SD5674), Lactobacillus acidophilus NCFM (ATCC SD5221), Lactobacillus rhamnosus HN001 /Lacticaseibacillus rhamnosus HN001 (ATCC SD5675) e Lactobacillus paracasei LPC-37 /Lacticaseibacillus paracasei LPC-37 (ATCC SD5275)",Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo 4 x 10^9 UFC/dia da associação de linhagens, sendo 1 x 10^9 UFC/dia de cada linhagem

Máximo: não estabelecido",Não autorizado,Não autorizado,"Os suplementos alimentares contendo probióticos têm obrigatoriedade de registro, conforme Resolução RDC Anvisa nº 240/2018."
